,price,price_meter,surface,rooms,floor,max_floors,market,building_type,year_of_construction,lat,lon,rent
7558,330000,6111.11,54,2,2,3,secondary,block of flats,2002,52.25844,21.12687,400
7559,265119.96,8078,32.82,1,5,5,primary,block of flats,2018,52.218675,20.898508,550
7560,331990.9,6730,49.33,2,1,5,primary,block of flats,2018,52.218675,20.898508,770
7561,276114,6729.56,41.03,2,1,5,primary,apartment building,2017,52.2124006,20.9217771,527
7562,206416,4691.27,44,2,2,2,secondary,block of flats,2016,52.317590005739,21.0565663868164,480
7563,265000,8833.33,30,2,9,11,secondary,block of flats,1978,52.2243138,20.9142284,300
7564,272748,6729.53,40.53,2,1,5,primary,apartment building,2017,52.2124006,20.9217771,350
7565,335593,7615,44.07,2,3,5,primary,block of flats,2018,52.218675,20.898508,550
7566,990000,11785.71,84,3,2,6,secondary,block of flats,2011,52.29332,20.92866,400
7567,220218,7096.94,31.03,1,2,5,primary,apartment building,2017,52.2124006,20.9217771,420
7568,265000,8030.3,33,1,2,4,secondary,tenement house,1955,52.2462915,21.0831282,400
7569,260000,9285.71,28,1,1,3,secondary,block of flats,1975,52.2724384,20.9457763,210
7570,258468,6558.44,39.41,2,5,5,primary,apartment building,2017,52.2124006,20.9217771,600
7571,910000,6740.74,135,5,1,1,secondary,apartment building,1997,52.1899,20.968,620
7572,410000,7192.98,57,3,10,15,secondary,block of flats,1983,52.23,21.08,560
7573,289000,7410.26,39,2,3,4,secondary,block of flats,1960,52.1974,20.9785,1100
7574,880000,13580.25,64.8,3,3,6,secondary,tenement house,1968,52.2193459,21.0251391,521
7575,270000,8437.5,32,2,4,9,secondary,block of flats,1970,52.19832,21.01715,370
7576,510000,15129.04,33.71,1,2,4,secondary,block of flats,1893,52.2257689,21.0260328,400
7577,1500000,13157.89,114,4,4,7,secondary,apartment building,2003,52.20733,20.94986,1044
7578,999000,14767.18,67.65,4,4,4,secondary,tenement house,1935,52.2234604,21.018307,350
7579,1220000,8065.58,151.26,7,3,4,secondary,tenement house,1999,52.129738,21.05468,1311
7580,403850,8200,49.25,2,2,3,secondary,tenement house,1937,52.23805,21.02935,530
7581,556510,9500,58.58,3,3,4,secondary,tenement house,1937,52.23805,21.02935,415
7582,268000,7243.24,37,2,5,10,secondary,apartment building,1975,52.29288999,20.94697952,372
7583,330000,8684.21,38,2,1,10,secondary,block of flats,1968,52.2746969,20.9612899,400
7584,299000,7292.68,41,2,3,4,secondary,block of flats,1985,52.1843878,20.9783229,310
7585,350000,11290.32,31,1,10,17,secondary,apartment building,2007,52.19832,21.01715,164
7586,693000,9900,70,4,2,7,secondary,apartment building,2010,52.2417752,20.923713,550
7587,365000,7765.96,47,2,3,7,secondary,block of flats,1999,52.2289856,20.9137738,480
7588,1220000,12079.21,101,3,5,10,secondary,block of flats,2012,52.19,21,500
7589,350000,7291.67,48,3,10,10,secondary,apartment building,1975,52.2452,21.1031,700
7590,1370000,9500.69,144.2,4,2,4,secondary,block of flats,2012,52.16,21.08,830
7591,467000,8980.77,52,3,1,3,secondary,tenement house,1936,52.218099365234,20.92309928894,589
7592,397000,8118.61,48.9,2,1,3,secondary,block of flats,1978,52.15,21.05,500
7593,399000,6762.71,59,3,6,12,secondary,block of flats,1977,52.2012304,20.9733135,630
7594,350000,6034.48,58,2,3,3,secondary,tenement house,1952,52.2414923,21.0681376,800
7595,559999,10602.03,52.82,2,5,9,secondary,block of flats,1994,52.24,20.98,650
7596,480000,8421.05,57,3,1,6,secondary,tenement house,1950,52.24,20.98,440
7597,250000,6756.76,37,2,4,4,secondary,block of flats,1970,52.1932425,20.8972253,311
7598,575000,8712.12,66,2,7,8,secondary,block of flats,1998,52.242516,20.9780219,500
7599,478093.6,7760,61.61,3,1,9,primary,block of flats,2018,52.2670904,20.9465906,2300
7600,310000,8188.06,37.86,2,3,5,secondary,block of flats,2017,52.28,21.04,600
7601,950000,9090.91,104.5,4,2,3,secondary,block of flats,1998,52.1634285,21.0208543,800
7602,539000,7383.56,73,3,3,4,secondary,block of flats,1980,52.1576007,21.038204,600
7603,950000,12025.32,79,3,1,8,secondary,apartment building,2007,52.2300286,20.9920791,700
7604,329000,5682.21,57.9,4,3,4,secondary,block of flats,1978,52.1926028,20.8711193,780
7605,439000,7981.82,55,2,3,3,secondary,block of flats,2003,52.2654283,20.9506514,350
7606,599000,5650.94,106,4,3,4,secondary,block of flats,2000,52.19655,20.8642414,500
7607,404583,13761.33,29.4,1,5,5,primary,apartment building,1965,52.189741,20.89228,750
7608,913847,14109.11,64.77,3,5,5,primary,apartment building,2001,52.248808,21.04585,850
7609,431954,10993.99,39.29,1,2,5,primary,apartment building,1901,52.189741,20.89228,950
7610,502184,10947.98,45.87,3,3,4,primary,apartment building,1987,52.189741,20.89228,700
7611,309000,7923.08,39,2,1,3,secondary,block of flats,1950,52.24651158,20.95337391,600
7612,418000,6966.67,60,3,5,7,secondary,block of flats,2009,52.1805,20.890699356079,350
7613,340000,8500,40,2,1,2,secondary,block of flats,2011,52.3134379,21.0264976,400
7614,909475,7615.77,119.42,5,1,7,primary,block of flats,2017,52.186443,21.00436,500
7615,329200,6584,50,3,1,2,primary,block of flats,2013,52.3422405,20.9373911,265
7616,271000,6302.33,43,2,2,2,primary,block of flats,2017,52.3422405,20.9373911,350
7617,649000,14422.22,45,2,1,13,secondary,tenement house,1925,52.23805,21.02935,350
7618,445000,6449.28,69,3,1,3,secondary,block of flats,2000,52.2203134,21.2416972,780
7619,207000,3467.34,59.7,3,1,3,secondary,block of flats,1986,52.1978686,20.8728421000001,790
7620,340000,10549.18,32.23,1,2,4,secondary,tenement house,1950,52.244178,20.9861849,550
7621,450000,6598.24,68.2,3,1,3,secondary,block of flats,1979,52.2352394,20.9023786,350
7622,399000,10783.78,37,2,3,4,secondary,tenement house,1958,52.23698395,21.02426658,500
7623,365925,8500,43.05,2,6,9,primary,block of flats,2018,52.2670904,20.9465906,380
7624,560000,10582.01,52.92,3,1,3,secondary,tenement house,1953,52.2426100393407,20.98526300849,705
7625,545000,10092.59,54,2,3,4,secondary,apartment building,2008,52.159208573791,21.0786314105896,620
7626,2700000,21951.22,123,4,4,5,secondary,tenement house,1932,52.2425963,21.0150406,570
7627,317000,8375.17,37.85,2,2,4,secondary,block of flats,2010,52.337806,20.9347119,462
7628,240000,7741.94,31,1,9,12,secondary,block of flats,1976,52.174971,21.056264,290
7629,340000,8947.37,38,2,10,16,secondary,block of flats,1981,52.237206,20.978924,500
7630,379000,8422.22,45,2,2,4,secondary,block of flats,2017,52.1769781,21.0352495,350
7631,249000,8032.26,31,1,10,10,secondary,block of flats,1975,52.175396,21.059755,290
7632,549000,10358.49,53,3,1,8,secondary,apartment building,2017,52.2229788,20.9395002,460
7633,419000,6253.73,67,3,2,3,secondary,block of flats,2001,52.2229635,21.2192474,520
7634,355000,7395.83,48,2,2,3,secondary,block of flats,2005,52.1976463,20.8664138,400
7635,2150000,17916.67,120,4,6,7,secondary,apartment building,2009,52.2315769,21.031374,650
7636,880000,10173.41,86.5,4,4,4,secondary,block of flats,1936,52.2205133,21.0017588,800
7637,265791,7721.99,34.42,1,2,2,primary,block of flats,2017,52.24168,21.08406,550
7638,445250,7721.99,57.66,3,2,2,primary,block of flats,2017,52.24168,21.08406,290
7639,571582,7721.99,74.02,3,2,2,primary,block of flats,2017,52.24168,21.08406,800
7640,449000,8769.53,51.2,2,3,7,secondary,block of flats,1961,52.1913564,21.0101214,660
7641,475000,6884.06,69,3,3,4,secondary,block of flats,1977,52.13323,21.03252,800
7642,3999000,18600,215,5,3,3,secondary,apartment building,2003,52.2060402,20.9960948,500
7643,291000,9093.75,32,1,5,7,primary,block of flats,2016,52.23992,21.09953,500
7644,350452,7099.92,49.36,2,9,17,primary,apartment building,2018,52.234001,21.1034935,350
7645,285000,7307.69,39,2,4,6,secondary,block of flats,1971,52.295723,21.0456125,1250
7646,1375000,10499.39,130.96,5,3,3,secondary,apartment building,2015,52.2091929,21.0637196,650
7647,376298,8200,45.89,2,3,9,primary,block of flats,2018,52.2670904,20.9465906,610
7648,335000,6090.91,55,3,4,15,secondary,block of flats,1970,52.2819,20.9725,450
7649,775000,12916.67,60,2,3,4,secondary,tenement house,1960,52.2447,21.0053,1100
7650,415000,6194.03,67,4,2,2,secondary,block of flats,2006,52.317,21.0593,350
7651,384000,4626.51,83,3,3,3,secondary,block of flats,1997,52.2351242,21.1298882,520
7652,395000,7596.15,52,2,4,6,secondary,block of flats,2007,52.1897496,20.899275,660
7653,382000,7786.38,49.06,2,3,8,primary,block of flats,2019,52.2229739,20.9395042,250
7654,458000,6701.79,68.34,3,2,8,primary,block of flats,2019,52.2229739,20.9395042,580
7655,270000,8282.21,32.6,1,3,8,primary,block of flats,2019,52.2229739,20.9395042,950
7656,1950000,17889.91,109,4,5,5,secondary,apartment building,2006,52.2055027038457,20.9964917534424,380
7657,549575,9500,57.85,3,4,4,primary,apartment building,2017,52.1438501,21.0178258,520
7658,389000,7339.62,53,3,4,4,secondary,block of flats,1986,52.1532501,21.0222178,540
7659,375000,6250,60,3,6,10,secondary,block of flats,1978,52.2819253,20.9725334,440
7660,663166,9800,67.67,3,4,4,primary,apartment building,2017,52.1438501,21.0178258,600
7661,450000,8944.54,50.31,3,3,4,secondary,tenement house,2019,52.2079615002807,21.0364424127197,500
7662,664206,9300,71.42,3,4,4,primary,apartment building,2017,52.1438501,21.0178258,500
7663,490000,8163.95,60.02,2,2,6,secondary,apartment building,2009,52.170168,20.9973836,500
7664,490000,8529.16,57.45,2,4,6,secondary,apartment building,2009,52.170168,20.9973836,500
7665,625000,11904.76,52.5,2,10,25,secondary,apartment building,2000,52.2542953,20.9842424,500
7666,325000,6653.02,48.85,3,3,10,secondary,block of flats,1975,52.2247244,20.9138537,570
7667,315000,8513.51,37,2,7,11,secondary,block of flats,1970,52.2308498,20.9342939,350
7668,510000,8644.07,59,2,6,6,secondary,apartment building,2007,52.2648208,20.9516917,250
7669,679000,8834.24,76.86,3,3,8,secondary,block of flats,2010,52.24,20.94,600
7670,403155,9300,43.35,2,3,4,primary,apartment building,2017,52.1438501,21.0178258,600
7671,735000,8791.87,83.6,3,7,10,secondary,block of flats,2000,52.25,20.99,600
7672,699000,9101.56,76.8,3,4,5,secondary,block of flats,2001,52.21,20.96,390
7673,547770,9500,57.66,3,3,4,primary,apartment building,2017,52.1438501,21.0178258,440
7674,665787,9300,71.59,3,3,4,primary,apartment building,2017,52.1438501,21.0178258,400
7675,670000,7403.31,90.5,4,3,4,secondary,detached house,2005,52.3,20.89,750
7676,455000,8736.56,52.08,2,8,16,secondary,block of flats,2008,52.28,20.92,456
7677,656399,9700,67.67,3,2,4,primary,apartment building,2017,52.1438501,21.0178258,660
7678,1200000,9316.77,128.8,4,1,6,secondary,block of flats,2001,52.25,20.99,520
7679,855000,7793.98,109.7,3,2,2,secondary,block of flats,2009,52.21,20.92,411
7680,845000,6414.64,131.73,4,2,2,secondary,block of flats,2005,52.17,21.11,580
7681,440000,9490.94,46.36,2,8,8,secondary,block of flats,2013,52.24,20.96,900
7682,642780,9000,71.42,3,2,4,primary,apartment building,2017,52.1438501,21.0178258,500
7683,1059000,11265.96,94,3,3,9,secondary,block of flats,2001,52.26,20.99,520
7684,404364,9300,43.48,2,2,4,primary,apartment building,2017,52.1438501,21.0178258,600
7685,798000,7321.1,109,3,2,3,secondary,block of flats,1997,52.1558873,21.0530633,1160
7686,386997,5374.96,72,3,1,3,secondary,block of flats,1994,52.3220076,20.9524834,450
7687,1250000,9615.38,130,5,1,4,secondary,apartment building,2008,52.164345,21.075107,1250
7688,265000,12045.45,22,1,5,7,secondary,block of flats,2011,52.1560638,21.0545345,280
7689,465000,11625,40,2,3,5,secondary,block of flats,1998,52.22,20.99,350
7690,389000,6515.91,59.7,3,4,12,secondary,block of flats,1973,52.27,20.92,580
7691,549575,9500,57.85,3,2,4,primary,apartment building,2017,52.1438501,21.0178258,1209
7692,485000,8847.14,54.82,3,4,4,secondary,tenement house,1938,52.26,21,430
7693,379000,7148.25,53.02,2,2,3,secondary,block of flats,2006,52.26,21.06,735
7694,325000,7142.86,45.5,3,7,10,secondary,block of flats,1974,52.19,21.03,297
7695,899000,9988.89,90,3,4,6,secondary,tenement house,1952,52.22,21.02,450
7696,665508,9300,71.56,3,2,4,primary,apartment building,2017,52.1438501,21.0178258,950
7697,410000,8878.3,46.18,2,3,4,secondary,block of flats,1955,52.2,21.04,500
7698,1370000,13998.16,97.87,4,1,5,secondary,apartment building,2011,52.1935123,21.062421,730
7699,305000,6063.62,50.3,2,9,10,secondary,block of flats,1981,52.2757688,21.0615891,638
7700,849000,14319.45,59.29,2,3,4,secondary,tenement house,1865,52.2288739,21.0220908,554
7701,2783050,35680.13,78,2,10,30,secondary,apartment building,2014,52.235594174014,21.001659157811,900
7702,571000,10980.77,52,3,3,5,secondary,tenement house,1950,52.1766894,21.0213985,400
7703,288000,11076.92,26,1,4,9,secondary,block of flats,1963,52.2608936,20.9831553,800
7704,330000,8048.78,41,2,1,10,secondary,block of flats,1972,52.262671,20.960568,350
7705,370000,9024.39,41,2,3,4,secondary,block of flats,1960,52.2688007,20.972344,540
7706,510000,15000,34,1,2,4,secondary,tenement house,1930,52.227323,21.024141,340
7707,639000,9000,71,3,1,4,secondary,apartment building,2007,52.2561208,20.9325492,600
7708,738300,7599.59,97.15,4,3,4,secondary,block of flats,2017,52.23885596,21.1036706,1100
7709,1040000,11892.51,87.45,3,4,5,secondary,apartment building,2003,52.1851099,21.0266881,900
7710,315000,7325.58,43,2,2,4,secondary,block of flats,2009,52.325200805664,21.082700500488,200
7711,435000,8877.55,49,2,4,12,secondary,block of flats,1981,52.169701141357,21.043600601196,459
7712,436000,5891.89,74,4,3,3,secondary,block of flats,1981,52.2712379,20.9238019,640
7713,639000,8623.48,74.1,4,3,3,secondary,block of flats,2001,52.1422493,21.0377418,630
7714,419000,8639.18,48.5,2,4,12,secondary,block of flats,1975,52.18748,21.0611,420
7715,4e+05,8695.65,46,2,1,6,secondary,block of flats,1952,52.2375586,20.9663708,600
7716,1168000,13379.15,87.3,4,3,5,secondary,block of flats,2016,52.23759954834,20.984700378418,380
7717,319000,8394.74,38,1,4,11,secondary,apartment building,2001,52.1420307,21.2312195,400
7718,589000,6929.41,85,3,6,12,secondary,block of flats,1980,52.2851863,20.9359945,500
7719,370000,9736.84,38,1,2,4,secondary,tenement house,1960,52.2140805,20.9741655,350
7720,4e+05,8333.33,48,2,2,12,secondary,block of flats,1980,52.1485871,21.0385595,580
7721,349999,6249.98,56,2,4,4,secondary,tenement house,1949,52.1826663,20.9732679,400
7722,365000,7749.47,47.1,2,3,7,secondary,block of flats,1999,52.2289856,20.9137738,1500
7723,395000,9634.15,41,2,6,10,secondary,block of flats,2012,52.2403557,20.9012954,500
7724,403800,8198.98,49.25,2,3,4,secondary,apartment building,1938,52.22683556,21.03869677,620
7725,498000,7004.22,71.1,4,3,15,primary,block of flats,2006,52.2333751,20.9571835,550
7726,540000,9152.54,59,3,1,6,secondary,apartment building,2010,52.2502,21.0331,530
7727,560000,6153.85,91,4,3,6,secondary,block of flats,2007,52.19622,21.17823,750
7728,418000,6966.67,60,3,5,7,secondary,block of flats,2009,52.1890246,20.8985775,520
7729,379000,6890.91,55,2,2,13,secondary,block of flats,1980,52.2275354,21.093717,600
7730,515000,6943.51,74.17,4,3,3,secondary,tenement house,1990,52.1331319,21.0703436,303
7731,999000,14767.18,67.65,4,4,4,secondary,tenement house,1935,52.2236575687892,21.0226843651123,620
7732,472061,9709.19,48.62,2,1,11,primary,apartment building,2017,52.2298015,21.038103,468
7733,389000,6274.19,62,3,8,8,secondary,block of flats,1986,52.222754,21.0867348,499
7734,352000,9943.5,35.4,1,1,4,secondary,tenement house,1955,52.192936027801,21.013094836523,900
7735,1750000,11824.32,148,5,6,6,secondary,tenement house,1912,52.2225508,21.0126747,515
7736,311361,5990.02,51.98,3,3,3,primary,block of flats,2015,52.19512,20.88379,520
7737,349148,6683.54,52.24,3,2,3,primary,apartment building,2015,52.19512,20.88379,330
7738,390000,6842.11,57,2,3,4,secondary,block of flats,2009,52.278931298374,21.0251210984253,515
7739,896580,11207.25,80,3,3,8,secondary,apartment building,2011,52.2594151,20.9603538,680
7740,320000,6666.67,48,2,10,12,secondary,block of flats,1983,52.2373464,21.1035898,600
7741,533660,6854.1,77.86,4,2,6,primary,apartment building,2017,52.1630065,20.9922804,800
7742,411000,7515.09,54.69,3,5,9,primary,apartment building,1999,52.2333751,20.9571835,250
7743,151900,10284.36,14.77,1,4,7,primary,apartment building,2016,52.2333751,20.9571835,493
7744,262000,7507.16,34.9,2,3,10,primary,apartment building,2017,52.2333751,20.9571835,255
7745,197000,6061.54,32.5,2,1,2,primary,block of flats,2017,52.3039465,21.0507299,350
7746,304000,5152.54,59,3,2,3,primary,block of flats,2017,52.3039465,21.0507299,750
7747,228000,5302.33,43,2,1,2,primary,block of flats,2017,52.3039465,21.0507299,580
7748,283000,5390.48,52.5,3,2,12,primary,block of flats,2017,52.3039465,21.0507299,861
7749,519000,5300.79,97.91,4,2,2,primary,block of flats,2016,52.2107153,21.1179709,700
7750,380000,5428.57,70,4,1,2,primary,block of flats,2017,52.3039465,21.0507299,420
7751,307000,5203.39,59,3,1,2,primary,block of flats,2017,52.3039465,21.0507299,600
7752,231000,5372.09,43,2,1,2,primary,block of flats,2017,52.3039465,21.0507299,210
7753,197000,5969.7,33,2,1,2,primary,block of flats,2017,52.3039465,21.0507299,1150
7754,175000,6034.48,29,1,1,2,primary,block of flats,2017,52.3039465,21.0507299,1000
7755,190000,5757.58,33,1,1,2,primary,block of flats,2017,52.3104859,21.0626565,700
7756,323000,5767.86,56,3,2,16,primary,block of flats,2017,52.3102751,21.0620732,550
7757,230000,5542.17,41.5,2,2,3,primary,block of flats,2017,52.3039465,21.0507299,400
7758,380000,5428.57,70,4,1,2,primary,block of flats,2017,52.1214119,21.0104515,472
7759,659000,9027.4,73,3,2,6,secondary,apartment building,2011,52.2419112,20.9053732,820
7760,710000,8875,80,3,1,4,secondary,block of flats,2009,52.2495242,20.8934085,600
7761,1175000,13317.47,88.23,3,4,7,secondary,block of flats,2010,52.254319,20.99413,700
7762,3600000,22500,160,3,6,9,secondary,apartment building,2003,52.2632422,20.986075,280
7763,8e+05,11834.32,67.6,3,4,4,secondary,tenement house,1960,52.2234604,21.018307,600
7764,1050000,8076.92,130,5,2,2,secondary,block of flats,2001,52.1364507,21.0536376,1100
7765,440000,9361.7,47,3,3,3,secondary,block of flats,1965,52.1893632662651,21.0065687158692,450
7766,404364,9300,43.48,2,1,4,primary,apartment building,2017,52.1438501,21.0178258,660
7767,549575,9500,57.85,3,4,4,primary,apartment building,2017,52.1438501,21.0178258,1800
7768,667182,9300,71.74,3,1,4,primary,apartment building,2017,52.1438501,21.0178258,640
7769,642865,9500,67.67,3,1,4,primary,apartment building,2017,52.1438501,21.0178258,261
7770,644310,9000,71.59,3,1,4,primary,apartment building,2017,52.1438501,21.0178258,280
7771,499000,10505.26,47.5,2,5,10,secondary,apartment building,2012,52.189003,21.002995,680
7772,550000,8223.68,66.88,3,1,4,secondary,block of flats,1997,52.1439938,21.0675652,650
7773,1920000,16000,120,4,1,6,secondary,apartment building,2008,52.2340161,21.0303644,330
7774,170000,5964.91,28.5,1,1,2,primary,block of flats,2017,52.34078,21.0555623,340
7775,482981.82,5805.07,83.2,3,2,5,primary,block of flats,1996,52.3214505065323,20.9537448497375,320
7776,720000,9220.13,78.09,3,2,3,secondary,block of flats,2011,52.2093033,21.0619263,650
7777,213000,5756.76,37,2,3,10,primary,block of flats,2003,52.343673,21.0542534,800
7778,233000,5682.93,41,2,2,10,primary,apartment building,1976,52.343673,21.0542534,930
7779,284037,9467.9,30,2,2,4,primary,apartment building,2014,52.2264453966044,20.9562525100342,623
7780,319000,9129.94,34.94,2,2,2,primary,block of flats,2018,52.2264716840597,20.9563597983948,530
7781,193000,9190.48,21,1,2,6,primary,apartment building,2014,52.226261383982,20.9560593909851,550
7782,309000,5517.86,56,3,3,4,primary,tenement house,2000,52.343673,21.0542534,482
7783,338000,9013.33,37.5,2,2,8,secondary,block of flats,1962,52.2070412,21.0486916,400
7784,2800000,17500,160,4,7,10,secondary,apartment building,2007,52.2378869,20.9995257,844
7785,513000,15088.24,34,1,3,4,secondary,tenement house,1893,52.22395643,21.02371324,500
7786,285000,7500,38,2,7,10,secondary,block of flats,2013,52.2900075,21.0296454,518
7787,520000,8813.56,59,3,1,6,secondary,apartment building,2010,52.250373516236,21.0337561100647,500
7788,790000,11285.71,70,3,3,5,secondary,apartment building,2003,52.24091,20.91133,400
7789,639000,10650,60,2,2,5,secondary,block of flats,1955,52.23313,21.019,500
7790,465000,7200.37,64.58,3,2,4,secondary,block of flats,2009,52.31061,21.08148,360
7791,345000,7582.42,45.5,3,1,10,secondary,block of flats,1966,52.176105,21.004306,597
7792,367000,9497.93,38.64,1,4,5,secondary,tenement house,2017,52.24928,20.9986,700
7793,970000,11676.9,83.07,3,2,6,secondary,block of flats,2011,52.2733898,20.9520517,1055
7794,350000,11651.13,30.04,2,2,3,secondary,block of flats,1952,52.2424752,20.9956744,380
7795,360000,8780.49,41,2,3,6,secondary,block of flats,1960,52.24091,20.91133,3900
7796,331590,10500,31.58,1,3,16,secondary,block of flats,2019,52.23,20.97,480
7797,472500,7504.76,62.96,3,1,4,secondary,block of flats,1977,52.23,20.9,700
7798,360000,8908.69,40.41,2,5,6,secondary,block of flats,2018,52.22,20.94,600
7799,519000,13463.04,38.55,2,4,9,secondary,block of flats,2010,52.2314761,20.993198,500
7800,380000,8109.26,46.86,3,8,14,secondary,block of flats,2018,52.22,20.96,265
7801,350000,8985.88,38.95,2,1,6,secondary,block of flats,2018,52.22,20.95,670
7802,320000,8452.19,37.86,2,4,5,secondary,block of flats,2017,52.28,21.04,1000
7803,1450000,15696.04,92.38,4,4,4,secondary,block of flats,2017,52.25,20.98,1000
7804,1350000,9803.92,137.7,5,1,6,secondary,block of flats,1998,52.21,20.96,800
7805,499000,8788.31,56.78,3,7,8,secondary,block of flats,2017,52.23,20.95,378
7806,359000,10257.14,35,2,4,13,secondary,block of flats,1970,52.25,20.92,506
7807,330093,6709.21,49.2,3,1,3,primary,block of flats,2018,52.19,20.88,500
7808,337676,6863.33,49.2,3,2,3,primary,block of flats,2018,52.19,20.88,780
7809,198670,6657.84,29.84,1,1,3,primary,block of flats,2018,52.19,20.88,480
7810,197243,6555.1,30.09,1,1,3,primary,block of flats,2018,52.19,20.88,550
7811,318641,6400.98,49.78,3,1,3,primary,block of flats,2018,52.19,20.88,330
7812,382119,6349.6,60.18,3,3,4,primary,block of flats,2018,52.19,20.88,380
7813,376352,5990,62.83,3,3,5,primary,block of flats,2018,52.19,20.88,1950
7814,460000,8582.09,53.6,2,1,4,secondary,block of flats,2005,52.24,20.9,490
7815,383000,8148.94,47,2,6,11,secondary,block of flats,1966,52.234558,21.10684,410
7816,595000,10625,56,3,1,6,secondary,tenement house,1950,52.2167206,21.0169635,380
7817,780000,8342.25,93.5,3,7,11,secondary,block of flats,2001,52.18,21.04,290
7818,599000,9535.18,62.82,2,1,4,secondary,tenement house,1926,52.231668,21.00121,600
7819,329000,8915.99,36.9,2,4,6,secondary,block of flats,1970,52.2139472,21.0311651,350
7820,399000,8278.01,48.2,3,3,4,secondary,block of flats,1970,52.2331296,20.9413059,430
7821,420000,5316.46,79,3,10,10,secondary,block of flats,1984,52.2409052,20.9151491,1200
7822,499000,8385.15,59.51,2,3,8,secondary,apartment building,2002,52.1441862,21.0576381,395
7823,480000,7500,64,3,10,12,secondary,block of flats,1980,52.1619389,21.0275378,620
7824,925000,9575.57,96.6,4,3,4,secondary,apartment building,2008,52.16185,21.06987,800
7825,440000,10232.56,43,2,5,7,secondary,block of flats,1963,52.2110078,20.9766685,530
7826,380000,6785.71,56,3,6,7,secondary,apartment building,2001,52.1845639,20.8679734,350
7827,440000,6470.59,68,3,2,3,secondary,block of flats,2008,52.3157789401235,21.0575575931152,530
7828,335000,6090.91,55,3,4,15,secondary,block of flats,2015,52.2822140997016,20.9753014397034,600
7829,459000,8196.43,56,2,6,8,secondary,block of flats,2004,52.2052874,20.9474275,450
7830,299000,6164.95,48.5,2,1,3,secondary,apartment building,2014,52.3434155,21.0517334,480
7831,4e+05,8695.65,46,2,1,6,secondary,block of flats,1958,52.2361739,20.9652488,950
7832,338000,9349.93,36.15,2,4,4,secondary,apartment building,2016,52.185471,20.995774,700
7833,344000,10342.75,33.26,2,3,5,secondary,apartment building,2017,52.232936,20.969012,950
7834,349000,9232.8,37.8,2,2,4,secondary,apartment building,2016,52.185471,20.995774,450
7835,263000,9068.97,29,2,8,10,secondary,block of flats,1980,52.2289856,20.9137738,320
7836,399000,8489.36,47,2,3,4,secondary,apartment building,1960,52.2521191,20.9889892,650
7837,510000,11149.98,45.74,2,4,4,secondary,block of flats,2014,52.17269,21.05473,340
7838,735000,8546.51,86,3,1,5,secondary,tenement house,1937,52.23954764,21.05895372,900
7839,321000,6829.79,47,2,3,10,secondary,terraced house,1977,52.1764602,21.0484077,420
7840,349000,8725,40,2,10,11,secondary,apartment building,1983,52.243815,20.9123535,470
7841,930000,6158.94,151,6,3,4,secondary,apartment building,1997,52.183076,21.05508,1300
7842,345000,7403.43,46.6,3,1,11,secondary,block of flats,1967,52.248800048828,20.988900909424,800
7843,288000,8228.57,35,2,3,12,secondary,block of flats,1980,52.187000244141,21.061199157715,480
7844,857000,7041.91,121.7,4,3,4,secondary,block of flats,2001,52.1349373,21.0650857,390
7845,1680000,15000,112,4,1,6,secondary,apartment building,2004,52.19832,21.01715,500
7846,817000,9500,86,4,3,11,secondary,block of flats,1998,52.183611,21.018611,736.19
7847,549000,11437.5,48,2,6,9,secondary,block of flats,1962,52.2474791,20.9922643,500
7848,469000,7974.83,58.81,2,3,4,secondary,apartment building,2009,52.1612094,21.0776229,350
7849,285000,6492.03,43.9,2,6,10,secondary,block of flats,2001,52.33329,20.940766,511
7850,1099000,6868.75,160,5,3,4,secondary,apartment building,2000,52.22322,21.07481,470
7851,868000,8482.36,102.33,5,6,6,secondary,apartment building,2000,52.1599329,21.029573,1230
7852,480000,7392.58,64.93,3,8,9,secondary,block of flats,1994,52.1725249,21.0065036,600
7853,739515.6,15213.24,48.61,2,1,7,secondary,apartment building,2017,52.23998998,21.02282195,500
7854,495000,9557.83,51.79,2,3,4,secondary,tenement house,1950,52.2437552,20.9875833,500
7855,225000,7009.35,32.1,1,4,6,secondary,block of flats,2007,52.3187528,20.9548692,450
7856,450000,8851.3,50.84,3,2,10,secondary,block of flats,1975,52.2317586,20.9735513,560
7857,479000,9892.61,48.42,3,6,10,secondary,block of flats,1975,52.24166,20.9762474,350
7858,288000,9000,32,1,4,4,secondary,apartment building,2017,52.1543628,21.0810108,280
7859,499000,10617.02,47,2,5,6,secondary,apartment building,2015,52.25821,20.9727219,400
7860,395795,8376.61,47.25,2,3,4,secondary,apartment building,2017,52.1591671,21.0693402,500
7861,417000,7942.86,52.5,2,1,4,secondary,apartment building,2017,52.1657537,21.0740223,450
7862,1400000,13434.41,104.21,4,9,10,secondary,apartment building,2016,52.1790359,21.0283479,1200
7863,1425000,15159.57,94,5,1,2,secondary,tenement house,1928,52.1955939,21.016082,1200
7864,999000,12487.5,80,3,4,5,secondary,apartment building,2006,52.17144666,21.01458719,550
7865,717000,6128.21,117,4,5,5,secondary,block of flats,1952,52.2602882,21.0332383,700
7866,820000,10649.35,77,3,10,12,secondary,block of flats,2001,52.2412552,20.9808346,620
7867,315000,6702.13,47,2,3,10,secondary,block of flats,1978,52.2998,21.0415,250
